日期,發行量加權股價指數,成交金額,成交股數,成交筆數,漲跌點數
2012-11-23,7326.01,84953521496,3737115030,803229,220.25
2012-11-26,7407.37,86956036444,3554742211,766993,81.36
2012-11-27,7430.20,72097271431,3242682028,699541,22.83
2012-11-28,7434.93,71465186064,3163582559,648390,4.73
2012-11-29,7503.55,101387623324,4055535856,862505,68.62
2012-11-30,7580.17,124981852262,4743158506,967488,76.62
2012-12-03,7599.91,82649939720,3696524900,787869,19.74
2012-12-04,7600.98,91116013221,3947860691,829577,1.07
2012-12-05,7649.05,102270722781,4858910844,972102,48.07
2012-12-06,7623.26,104909163940,4399887242,909399,-25.79
2012-12-07,7642.26,90839902381,3888752378,762354,19.0
2012-12-10,7609.50,73472441048,3241143708,629468,-32.76
2012-12-11,7613.69,85648515117,3613646561,746366,4.19
2012-12-12,7690.19,90359968171,3634231411,759270,76.5
2012-12-13,7757.09,106665009505,4527314656,896926,66.9
2012-12-14,7698.77,98363808544,4163921898,833115,-58.32
2012-12-17,7631.28,94681207614,3806888176,792255,-67.49
2012-12-18,7643.74,74577712651,3314197215,685923,12.46
2012-12-19,7677.47,86366766037,3890810776,767674,33.73
2012-12-20,7595.46,80855014540,3696585606,730374,-82.01
2012-12-21,7519.93,79593032640,3854713216,753074,-75.53
2012-12-22,7540.14,40831972840,2153421811,417849,20.21
2012-12-24,7535.52,49598936588,2593607646,542735,-4.62
2012-12-25,7636.57,56636248267,3186672856,658757,101.05
2012-12-26,7634.19,57229525752,3203879587,661342,-2.38
2012-12-27,7648.41,70404124343,3031920321,621188,14.22
2012-12-28,7699.50,70902519273,3185729335,656910,51.09
2013-01-02,7779.22,78986319626,3416421980,743988,79.72
2013-01-03,7836.84,105890539744,4480963886,929764,57.62
2013-01-04,7805.99,100302162153,4172906828,891476,-30.85
2013-01-07,7755.09,88507753431,3868825706,814590,-50.9
2013-01-08,7721.66,88317024457,3738832187,772021,-33.43
2013-01-09,7738.64,84775978766,3891674590,792104,16.98
2013-01-10,7811.64,113612245298,5021568159,1043698,73.0
2013-01-11,7819.15,77507085939,3732799197,768743,7.51
2013-01-14,7823.97,75132129950,3409241125,732300,4.82
2013-01-15,7765.02,92223084551,4055375585,886344,-58.95
2013-01-16,7700.43,84298620553,3659803910,796029,-64.59
2013-01-17,7616.64,100145236121,4774599972,946955,-83.79
2013-01-18,7732.87,72018246059,3431132485,664408,116.23
2013-01-21,7724.92,53688521475,2622100359,534666,-7.95
2013-01-22,7759.10,59892954225,2764855726,573930,34.18
2013-01-23,7744.18,64195636730,2817736446,598326,-14.92
2013-01-24,7695.99,74299775594,3202135347,649362,-48.19
2013-01-25,7672.58,68632682320,2819972795,624604,-23.41
2013-01-28,7714.67,58599311136,2693968132,542727,42.09
2013-01-29,7802.00,76332790268,3309582978,685751,87.33
2013-01-30,7832.98,81865372160,3676369703,744023,30.98
2013-01-31,7850.02,80917357862,3408160592,672480,17.04
2013-02-01,7855.97,75951105960,3109050625,660075,5.95
2013-02-04,7923.16,90763794908,4052564623,826062,67.19
2013-02-05,7886.94,80249999176,3414352426,716415,-36.22
2013-02-06,7906.65,94262316043,3820401882,806121,19.71
2013-02-18,7943.53,98367294326,3677764678,788409,36.88
2013-02-19,7960.88,81731021626,3457909490,749407,17.35
2013-02-20,8029.10,100972692658,4367004067,893703,68.22
2013-02-21,7957.46,84857649696,3567015151,723845,-71.64
2013-02-22,7947.72,77156690846,3563790326,722393,-9.74
2013-02-23,7986.89,53880084276,2965323229,583235,39.17
2013-02-25,7947.68,74170655566,3330313444,698781,-39.21
2013-02-26,7880.90,71546588460,3093745869,648905,-66.78
2013-02-27,7897.98,75642461470,3081490709,627425,17.08
2013-03-01,7964.63,81967612429,3337408848,767166,66.65
2013-03-04,7867.34,85834041495,3543349884,807514,-97.29
2013-03-05,7932.71,93196092467,3593008178,765577,65.37
2013-03-06,7950.30,103398802892,3923678149,794790,17.59
2013-03-07,7960.51,83461793322,3629314119,781152,10.21
2013-03-08,8015.14,94760328163,4161212736,835898,54.63
2013-03-11,8038.72,96114683726,4284798782,874592,23.58
2013-03-12,7994.71,91823155481,4200531442,846495,-44.01
2013-03-13,7995.51,83714882614,3736890535,760423,0.8
2013-03-14,7951.76,76573566282,3529811482,716400,-43.75
2013-03-15,7927.49,93549061756,4000121730,782942,-24.27
2013-03-18,7811.34,71068704861,3407599961,693460,-116.15
2013-03-19,7838.47,73552651927,3096067343,651813,27.13
2013-03-20,7798.03,74477285803,3313050060,711802,-40.44
2013-03-21,7811.84,70269063182,3029867264,638889,13.81
2013-03-22,7796.22,65381709283,2900280678,620792,-15.62
2013-03-25,7856.12,59828018167,2975401895,612465,59.9
2013-03-26,7856.36,68767804075,3034380199,675830,0.24
2013-03-27,7894.12,67670199648,3123936601,682107,37.76
2013-03-28,7866.88,66415300252,3067143706,663343,-27.24
2013-03-29,7918.61,57583813145,2709119069,587071,51.73
2013-04-01,7899.24,54185760380,2691053546,582135,-19.37
2013-04-02,7913.18,58336980128,2836215107,614535,13.94
2013-04-03,7942.35,69550542063,3097976432,678547,29.17
2013-04-08,7752.79,91150452701,3929740512,880241,-189.56
2013-04-09,7728.54,70702316748,3170515082,705963,-24.25
2013-04-10,7752.80,66954525389,2879662832,631971,24.26
2013-04-11,7857.98,75210945389,3321592610,688857,105.18
2013-04-12,7821.63,70281570458,3088840924,642897,-36.35
2013-04-15,7763.53,65876451268,2974976014,622744,-58.1
2013-04-16,7801.05,65765506383,3072808213,602783,37.52
2013-04-17,7809.07,73816435032,3378622988,719320,8.02
2013-04-18,7791.35,74849350792,3336739946,691592,-17.72
2013-04-19,7930.80,87744474505,3763283022,763130,139.45
2013-04-22,7970.38,77031128489,3449980965,709922,39.58
2013-04-23,7942.77,75645593801,3488256739,701106,-27.61
2013-04-24,8023.71,83739771676,4230701167,811781,80.94
2013-04-25,8021.75,75739496752,3471159101,725372,-1.96
2013-04-26,8022.06,92307719037,3865873032,823240,0.31
2013-04-29,8029.74,77047819498,3361986488,661535,7.68
2013-04-30,8093.66,100394790725,4083562772,799286,63.92
2013-05-02,8128.51,88379683638,3886984471,762269,34.85
2013-05-03,8135.03,87698672092,3898459418,728321,6.52
2013-05-06,8169.05,78296766044,3714535181,711633,34.02
2013-05-07,8163.06,78857066155,3572342962,694357,-5.99
2013-05-08,8267.09,95827899379,4292800880,859193,104.03
2013-05-09,8285.89,90075005066,4207494379,818643,18.8
2013-05-10,8280.26,82041387167,3869318137,763581,-5.63
2013-05-13,8248.32,67877394465,3418289059,649493,-31.94
2013-05-14,8251.82,71966232731,3526590029,701384,3.5
2013-05-15,8318.59,90998932935,4088508459,804144,66.77
2013-05-16,8390.05,122540491055,5599922007,1064484,71.46
2013-05-17,8368.19,91499887930,4376172344,854451,-21.86
2013-05-20,8377.05,71953355400,3666858735,712191,8.86
2013-05-21,8383.05,85244260016,4489778694,845203,6.0
2013-05-22,8398.84,89032267915,4750725313,900349,15.79
2013-05-23,8237.83,105582876341,5514716549,1060506,-161.01
2013-05-24,8209.78,84085047821,4139883642,805888,-28.05
2013-05-27,8280.10,59523962312,3316386166,638637,70.32
2013-05-28,8263.05,66502476993,3512028893,676819,-17.05
2013-05-29,8337.90,81011520649,4154548907,813304,74.85
2013-05-30,8243.29,83729685434,4129262224,802530,-94.61
2013-05-31,8254.80,113673683973,5184520730,916037,11.51
2013-06-03,8201.02,75747539249,3626255851,764319,-53.78
2013-06-04,8191.22,73383176863,3625821845,756350,-9.8
2013-06-05,8181.91,77898968773,3840086368,765353,-9.31
2013-06-06,8096.14,78244893429,3916207032,800933,-85.77
2013-06-07,8095.20,87549357955,4194889914,860379,-0.94
2013-06-10,8160.55,65140535885,3216702622,605050,65.35
2013-06-11,8116.15,69050648595,3208860813,646533,-44.4
2013-06-13,7951.66,89970850626,3963143317,806165,-164.49
2013-06-14,7937.74,76834694104,3627956534,721103,-13.92
2013-06-17,7992.89,56991723530,2784515474,569764,55.15
2013-06-18,8011.02,62561607509,3118072627,617045,18.13
2013-06-19,8007.39,66364752234,3225517435,675614,-3.63
2013-06-20,7898.91,80654424734,3788215686,773494,-108.48
2013-06-21,7793.31,120542286018,5261553229,923134,-105.6
2013-06-24,7758.03,83522806038,4014341904,778543,-35.28
2013-06-25,7663.23,93948051864,4644435318,835201,-94.8
2013-06-26,7784.80,93845317176,4465873963,783754,121.57
2013-06-27,7883.90,90143808747,4330119001,774773,99.1
2013-06-28,8062.21,94122902484,4061176064,733413,178.31
2013-07-01,8036.00,79780481723,3796010435,699088,-26.21
2013-07-02,8015.86,74194873456,3567903105,689890,-20.14
2013-07-03,7911.42,86428455623,3963116182,734567,-104.44
2013-07-04,7893.72,72081554389,3447442194,629914,-17.7
2013-07-05,8001.82,78915013888,3656516527,668602,108.1
2013-07-08,7886.34,75025046604,3350595761,619422,-115.48
2013-07-09,7971.18,74103753815,3302962375,648081,84.84
2013-07-10,8011.69,87105439120,4075988587,775270,40.51
2013-07-11,8179.54,110624839973,4830116676,911665,167.85
2013-07-12,8220.49,87764878430,3936625900,742602,40.95
2013-07-15,8254.68,84314004745,3758136649,766882,34.19
2013-07-16,8260.11,90595740388,4025922694,809653,5.43
2013-07-17,8258.95,96086930749,4398466575,861830,-1.16
2013-07-18,8194.88,95718437354,4514844661,859460,-64.07
2013-07-19,8062.03,102431832699,4504053517,823590,-132.85
2013-07-22,8105.45,77870255109,3453847966,682703,43.42
2013-07-23,8214.65,102715745011,4615604550,868698,109.2
2013-07-24,8196.19,87443714768,4056224917,767505,-18.46
2013-07-25,8163.58,84235784997,3861445706,743656,-32.61
2013-07-26,8149.40,71972125767,3408937577,682471,-14.18
2013-07-29,8084.50,66826741883,3142985955,602763,-64.9
2013-07-30,8163.55,71704241298,3390053940,661738,79.05
2013-07-31,8107.94,82336690555,3845143614,740450,-55.61
2013-08-01,8056.22,76161570924,3671676075,695973,-51.72
2013-08-02,8099.88,86769154362,4011109307,801330,43.66
2013-08-05,8138.63,73141279838,3550412284,718196,38.75
2013-08-06,8038.91,83609388991,3902801384,777617,-99.72
2013-08-07,7921.29,78351340639,3722394097,753400,-117.62
2013-08-08,7907.67,83001496267,3712670886,721356,-13.62
2013-08-09,7856.14,78384119485,3650073209,764636,-51.53
2013-08-12,7903.38,64620907502,3254217828,627297,47.24
2013-08-13,7986.27,81740641051,3721182172,721455,82.89
2013-08-14,7951.33,79879281340,3686770195,735456,-34.94
2013-08-15,7887.26,80629668753,3866014984,773188,-64.07
2013-08-16,7925.00,77112980126,3659370758,724227,37.74
2013-08-19,7900.21,73941799730,3301823968,681494,-24.79
2013-08-20,7832.65,85085314435,3866700252,805624,-67.56
2013-08-22,7814.38,92108625460,4088917470,865402,-18.27
2013-08-23,7873.31,73746000438,3499474025,726929,58.93
2013-08-26,7894.97,59794055920,2920586170,605266,21.66
2013-08-27,7820.84,71361648050,3444528083,698036,-74.13
2013-08-28,7824.54,63494267583,3145138363,640885,3.7
2013-08-29,7917.66,75984981572,3432274342,675410,93.12
2013-08-30,8021.89,82209303618,3639396801,740175,104.23
2013-09-02,8038.86,72400603825,3322699876,707472,16.97
2013-09-03,8088.37,81807893899,3824029457,797511,49.51
2013-09-04,8083.44,76442607277,3644065238,772013,-4.93
2013-09-05,8169.10,94866523741,4395684610,897449,85.66
2013-09-06,8164.20,93420944340,4225539734,882999,-4.9
2013-09-09,8192.11,85708406571,3857629884,809933,27.91
2013-09-10,8208.77,89437526033,4138024555,857307,16.66
2013-09-11,8208.99,89869861533,3956542269,786780,0.22
2013-09-12,8225.36,87568982785,3930057173,868735,16.37
2013-09-13,8168.20,65637248449,3088068843,646261,-57.16
2013-09-14,8142.48,39293943667,2114813237,422585,-25.72
2013-09-16,8255.34,76992377331,3360912354,726554,112.86
2013-09-17,8249.78,67121402229,2976525632,624932,-5.56
2013-09-18,8209.18,74568580527,3061671134,686567,-40.6
2013-09-23,8292.83,87277834398,3613531543,815367,83.65
2013-09-24,8299.12,81676997799,3810926656,788219,6.29
2013-09-25,8283.90,77065930215,3710404094,772722,-15.22
2013-09-26,8184.68,72418884196,3542500680,737820,-99.22
2013-09-27,8230.68,78539594336,3705523719,742706,46.0
2013-09-30,8173.87,72254887599,3313682792,639190,-56.81
2013-10-01,8187.02,67816330334,3361239697,719342,13.15
2013-10-02,8216.52,80138258988,4004860202,845807,29.5
2013-10-03,8359.02,115799457999,5249849734,1090384,142.5
2013-10-04,8364.55,92890664975,4233382963,905394,5.53
2013-10-07,8333.66,90776247182,4413800906,936609,-30.89
2013-10-08,8375.65,86670849667,4317402936,866455,41.99
2013-10-09,8344.73,86486254770,4305997562,883901,-30.92
2013-10-11,8349.37,94637912241,4340289031,894165,4.64
2013-10-14,8273.96,79788140477,3924007278,804306,-75.41
2013-10-15,8367.88,83493819668,3953632042,824366,93.92
2013-10-16,8332.18,76131121526,3669610547,771015,-35.7
2013-10-17,8374.68,81839335454,3887295477,825633,42.5
2013-10-18,8441.19,85593232115,4048585357,830170,66.51
2013-10-21,8419.32,80093952162,3516731374,754107,-21.87
2013-10-22,8418.27,78119150448,3544728152,751561,-1.05
2013-10-23,8393.62,76787560339,3616278464,759037,-24.65
2013-10-24,8413.72,71043150219,3258704660,690088,20.1
2013-10-25,8346.62,81530895595,3681310925,779683,-67.1
2013-10-28,8407.83,66079517461,3202412212,677741,61.21
2013-10-29,8420.98,68768468592,3356116908,704620,13.15
2013-10-30,8465.06,75757504452,3657931961,780035,44.08
2013-10-31,8450.06,84924546870,4012708873,802358,-15.0
2013-11-01,8388.18,78520398617,3927695863,783904,-61.88
2013-11-04,8354.14,83772528437,3787812653,812796,-34.04
2013-11-05,8262.20,92227849084,4093941401,889585,-91.94
2013-11-06,8281.97,78372858481,3999927201,826734,19.77
2013-11-07,8283.71,80016767139,3965980572,817812,1.74
2013-11-08,8229.59,73977976731,3490545609,728042,-54.12
2013-11-11,8182.56,62595312171,3309894102,663413,-47.03
2013-11-12,8195.26,78033618921,3832069897,818081,12.7
2013-11-13,8104.26,67265324974,3371473976,678961,-91.0
2013-11-14,8134.91,74613845753,3767853276,775744,30.65
2013-11-15,8177.12,69839420601,3512310491,712183,42.21
2013-11-18,8191.46,66215931988,3309812935,673578,14.34
2013-11-19,8260.21,77011310000,3815307473,712285,68.75
2013-11-20,8204.46,79123739097,3698829633,742390,-55.75
2013-11-21,8099.45,74883962950,3509118140,720332,-105.01
2013-11-22,8116.78,65869746948,3060399834,632863,17.33
2013-11-25,8187.51,66496236187,3399008367,658165,70.73
2013-11-26,8248.02,90334378659,4424080862,788749,60.51
2013-11-27,8295.88,74571918678,3840156888,752773,47.86
2013-11-28,8362.43,86195877432,4286908194,852721,66.55
2013-11-29,8406.83,85797706436,3969251094,791285,44.4
2013-12-02,8414.61,68287786474,3307304400,680573,7.78
2013-12-03,8392.55,71979259003,3525402841,727361,-22.06
2013-12-04,8418.00,80867607790,3964590400,797371,25.45
2013-12-05,8375.54,78084499250,3712162213,742767,-42.46
2013-12-06,8367.72,79097741237,3555190662,728299,-7.82
2013-12-09,8444.62,83467323704,3749626349,817907,76.9
2013-12-10,8443.39,72805188784,3455185084,721425,-1.23
2013-12-11,8433.77,84039082929,4053926011,827629,-9.62
2013-12-12,8361.33,67254232480,3298692104,655426,-72.44
2013-12-13,8376.94,72204840392,3451078456,732259,15.61
2013-12-16,8313.87,66854119497,3271464953,686429,-63.07
2013-12-17,8352.93,70057164744,3383279019,704154,39.06
2013-12-18,8349.04,75776429016,3413692890,725616,-3.89
2013-12-19,8407.40,80104452814,3838717965,791877,58.36
2013-12-20,8408.53,83404770782,3728157860,765291,1.13
2013-12-23,8456.46,78397464380,3881611236,768292,47.93
2013-12-24,8450.49,61917859863,3216165182,675976,-5.97
2013-12-25,8467.76,58415478076,3199800918,652197,17.27
2013-12-26,8485.89,55751216905,3035044287,633031,18.13
2013-12-27,8535.04,75997115871,3586324985,772327,49.15
2013-12-30,8623.43,88502705942,4059025368,877676,88.39
2013-12-31,8611.51,85032591576,4178303891,840362,-11.92
2014-01-02,8612.54,92115396580,4462792827,910452,1.03
2014-01-03,8546.54,93481463412,4406184851,936152,-66.0
2014-01-06,8500.01,96095770858,4556810541,960723,-46.53
2014-01-07,8512.30,97181535416,4489316946,951094,12.29
2014-01-08,8556.01,117221976646,5447851596,1117566,43.71
2014-01-09,8514.68,135377950446,6277065462,1273329,-41.33
2014-01-10,8529.35,100738211071,4771243707,962702,14.67
2014-01-13,8566.20,94243737875,4633450841,938292,36.85
2014-01-14,8548.14,83923064984,4247023670,848873,-18.06
2014-01-15,8602.55,117234122223,5319587288,1018135,54.41
2014-01-16,8612.11,109194181184,5077337947,1016690,9.56
2014-01-17,8596.00,106897672756,4520607851,868037,-16.11
2014-01-20,8621.56,97398333476,4366334148,899847,25.56
2014-01-21,8599.90,106892617876,4815020744,947496,-21.66
2014-01-22,8625.30,92716105980,4236741166,860681,25.4
2014-01-23,8595.10,88670076002,4026745869,838436,-30.2
2014-01-24,8598.31,83743644473,3568470362,763040,3.21
2014-01-27,8462.57,100416758751,4003706710,921393,-135.74
2014-02-05,8264.48,135802903004,4841976045,1190962,-198.09
2014-02-06,8311.01,104384468971,4387575958,998868,46.53
2014-02-07,8387.35,97634192637,4348437885,970808,76.34
2014-02-10,8391.95,79905995830,3970822789,826541,4.6
2014-02-11,8430.56,80594553835,3914312163,782841,38.61
2014-02-12,8510.87,97458753568,4674053480,916499,80.31
2014-02-13,8467.70,76687622990,4053166036,773334,-43.17
2014-02-14,8513.68,90874517389,4320602347,898979,45.98
2014-02-17,8519.55,73226256238,3686837384,740705,5.87
2014-02-18,8556.23,73462690081,3733814444,752994,36.68
2014-02-19,8577.01,86599783740,4186950071,879961,20.78
2014-02-20,8524.62,95992736750,4589537803,944186,-52.39
2014-02-21,8601.86,94874122007,4700308126,926531,77.24
2014-02-24,8560.61,86206509231,4508539839,862102,-41.25
2014-02-25,8575.62,92062775599,4437477089,878449,15.01
2014-02-26,8600.86,104799555509,4960946789,980319,25.24
2014-02-27,8639.58,103620620227,4544427456,912773,38.72
2014-03-03,8601.98,101581908317,4380579514,939333,-37.6
2014-03-04,8554.54,92214779758,4208364875,905315,-47.44
2014-03-05,8632.93,104272509653,4487916315,948230,78.39
2014-03-06,8713.79,119654202018,5162262113,1056581,80.86
2014-03-07,8713.96,131025384827,5627630997,1157993,0.17
2014-03-10,8665.24,87395084929,3996416805,819842,-48.72
2014-03-11,8702.33,88207897999,4193335663,860336,37.09
2014-03-12,8684.73,84701103111,4289833498,849293,-17.6
2014-03-13,8747.79,114111360452,4981956101,1000024,63.06
2014-03-14,8687.63,91959511599,4167290223,869857,-60.16
2014-03-17,8700.10,86311554973,4133190944,837318,12.47
2014-03-18,8731.94,99658154125,4636802848,927074,31.84
2014-03-19,8689.46,101056518739,4727772482,923395,-42.48
2014-03-20,8597.33,94359399132,4478617817,907336,-92.13
2014-03-21,8577.17,95595390979,4411770194,819136,-20.16
2014-03-24,8605.38,79833700899,3914766709,776062,28.21
2014-03-25,8689.30,83783594727,4103750597,796095,83.92
2014-03-26,8737.27,93659737363,4653433331,889489,47.97
2014-03-27,8779.57,99920732415,4746817429,911289,42.3
2014-03-28,8774.64,100607158149,4582915112,915068,-4.93
2014-03-31,8849.28,87954816282,4079089584,783043,74.64
2014-04-01,8873.15,91279429455,4607052896,848323,23.87
2014-04-02,8905.45,106911147260,5131398638,949076,32.3
2014-04-03,8888.54,98852883993,4817592891,932825,-16.91
2014-04-07,8876.44,95413006047,4514514537,870392,-12.1
2014-04-08,8888.25,95275152286,4502406930,825246,11.81
2014-04-09,8930.57,92807229272,4660927421,888681,42.32
2014-04-10,8948.10,108677744817,5357312931,1009687,17.53
2014-04-11,8908.05,97132645256,4617852385,920681,-40.05
2014-04-14,8857.42,78707819292,3831079928,757411,-50.63
2014-04-15,8916.71,90435230601,4431826264,806348,59.29
2014-04-16,8923.82,94898346561,4638032795,896077,7.11
2014-04-17,8944.16,95942781146,4916167851,889410,20.34
2014-04-18,8966.66,71049575577,4031283534,707969,22.5
2014-04-21,8951.19,67124929665,3872742985,679797,-15.47
2014-04-22,8974.71,88192880404,4766759708,822023,23.52
2014-04-23,8956.92,105718330476,5405089540,976908,-17.79
2014-04-24,8945.45,96147310488,4951922338,906677,-11.47
2014-04-25,8774.12,134880899793,6357271423,1197642,-171.33
2014-04-28,8809.71,98430516020,4910988041,886946,35.59
2014-04-29,8872.11,93090656083,4719245735,807332,62.4
2014-04-30,8791.44,110640381511,4980417785,880114,-80.67
2014-05-02,8867.32,98469814057,4442476718,811529,75.88
2014-05-05,8870.43,94144749579,4668596837,782040,3.11
2014-05-06,8912.39,101398097519,5198268910,879528,41.96
2014-05-07,8893.22,100537783844,5025079398,888972,-19.17
2014-05-08,8930.90,101235342027,5038369634,920449,37.68
2014-05-09,8889.69,94876652420,4821345136,892943,-41.21
2014-05-12,8808.61,84877312563,4317054663,763253,-81.08
2014-05-13,8817.94,88966512813,4548206919,842529,9.33
2014-05-14,8875.16,87378826886,4486473462,816569,57.22
2014-05-15,8880.65,72472356001,3966012173,698319,5.49
2014-05-16,8888.45,76841942573,3984610339,711510,7.8
2014-05-19,8899.90,74978030566,4044843857,658159,11.45
2014-05-20,8887.79,79504061452,4099695323,683633,-12.11
2014-05-21,8862.42,68577420501,3775280471,667458,-25.37
2014-05-22,8969.63,87463757827,4527962179,803383,107.21
2014-05-23,9008.22,97444631624,4838914556,849015,38.59
2014-05-26,9036.12,87209681363,4600514746,818174,27.9
2014-05-27,9055.29,83471397665,4438750946,775211,19.17
2014-05-28,9121.71,102859394897,5194553851,917288,66.42
2014-05-29,9109.00,103715112102,5105447828,879995,-12.71
2014-05-30,9075.91,136800476860,5857533783,949139,-33.09
2014-06-03,9123.46,102969628088,4762101548,875480,47.55
2014-06-04,9119.96,99550246888,5287757880,905897,-3.5
2014-06-05,9140.72,112567829201,5628569067,988587,20.76
2014-06-06,9134.46,113339023533,5619838960,998171,-6.26
2014-06-09,9162.74,101852758881,5151728625,886585,28.28
2014-06-10,9222.37,104150195965,5209580350,930562,59.63
2014-06-11,9229.80,101778562628,5112244961,925090,7.43
2014-06-12,9204.65,100950249225,5322398114,956939,-25.15
2014-06-13,9196.39,92140265795,4643188076,861567,-8.26
2014-06-16,9202.93,97539019979,4792106525,845461,6.54
2014-06-17,9240.60,102127205757,5062240697,916751,37.67
2014-06-18,9279.93,130607568864,6007971726,1181697,39.33
2014-06-19,9316.81,97848728710,4841052113,821726,36.88
2014-06-20,9273.79,97693846277,4586760315,782797,-43.02
2014-06-23,9228.35,113055437192,5358398855,992913,-45.44
2014-06-24,9246.20,91152495496,4462633728,776442,17.85
2014-06-25,9242.16,87313050534,4528501538,773201,-4.04
2014-06-26,9320.94,98471286932,5452723565,900166,78.78
2014-06-27,9306.83,95148292567,4717360894,789903,-14.11
2014-06-30,9393.07,103042091194,5117717846,842430,86.24
2014-07-01,9441.92,115473264845,6051789506,989958,48.85
2014-07-02,9484.96,153792277867,7812593115,1250911,43.04
2014-07-03,9526.23,121898808427,6330502291,970642,41.27
2014-07-04,9510.05,118191559204,6094825781,993056,-16.18
2014-07-07,9520.20,111394304099,6054387228,912959,10.15
2014-07-08,9530.98,102506552507,5876461422,903947,10.78
2014-07-09,9489.98,102520936893,5606397682,890207,-41.0
2014-07-10,9565.12,141179376788,6793776039,1057442,75.14
2014-07-11,9495.84,134613211371,6751259072,1171166,-69.28
2014-07-14,9520.30,112185087804,5827394248,916714,24.46
2014-07-15,9569.17,115183478755,6057222861,952879,48.87
2014-07-16,9484.73,117111866092,6302070654,1017236,-84.44
2014-07-17,9408.24,127983000511,6543813139,1028541,-76.49
2014-07-18,9400.97,102700113226,5433411119,854695,-7.27
2014-07-21,9440.97,92121126725,4967974576,793753,40.0
2014-07-22,9499.36,98396077582,5241712651,849297,58.39
2014-07-24,9527.54,120766980828,6100095427,967237,28.18
2014-07-25,9439.29,108131916766,5865850915,940586,-88.25
2014-07-28,9420.18,110243584381,5889752834,942014,-19.11
2014-07-29,9391.88,134584829040,7484381823,1228195,-28.3
2014-07-30,9447.02,106661216426,6195045121,931551,55.14
2014-07-31,9315.85,106616070715,6057370054,880112,-131.17
2014-08-01,9266.51,103884640476,5955410437,862571,-49.34
2014-08-04,9330.19,90657362085,5324203289,796371,63.68
2014-08-05,9141.44,109308144828,6143560812,950718,-188.75
2014-08-06,9143.97,109043215816,6519699737,963480,2.53
2014-08-07,9131.44,84469951861,5287334461,747614,-12.53
2014-08-08,9085.96,88889551163,5268324935,797591,-45.48
2014-08-11,9172.91,84908793043,5164710114,730792,86.95
2014-08-12,9163.12,88935657676,5326813251,780781,-9.79
2014-08-13,9231.31,86469671094,5314634929,800992,68.19
2014-08-14,9230.61,91431684494,5479696756,840458,-0.7
2014-08-15,9206.81,75044101149,4733325206,708196,-23.8
2014-08-18,9141.31,74218726157,4711582242,737956,-65.5
2014-08-19,9243.78,90070711367,5516771123,791894,102.47
2014-08-20,9288.05,90879015650,5335290938,841289,44.27
2014-08-21,9253.38,82751874940,5082831905,771324,-34.67
2014-08-22,9380.10,104530038753,5654010017,941790,126.72
2014-08-25,9390.62,78042615324,4904478521,784840,10.52
2014-08-26,9393.96,93952767558,5307382588,818095,3.34
2014-08-27,9485.59,116832284775,6436920250,1065282,91.63
2014-08-28,9478.37,102287571631,6401169322,899790,-7.22
2014-08-29,9436.27,90212662286,5227658257,790117,-42.1
2014-09-01,9513.06,88579821445,5171496552,796000,76.79
2014-09-02,9399.72,89442668046,5498915476,828408,-113.34
2014-09-03,9450.35,89285968316,5333115571,787890,50.63
2014-09-04,9428.89,74875311676,4648234472,700361,-21.46
2014-09-05,9407.94,73632328997,4286784006,650002,-20.95
2014-09-09,9434.77,79759708782,4431791410,698952,26.83
2014-09-10,9357.61,78731119090,4787466810,744314,-77.16
2014-09-11,9322.95,72632818520,4558951480,708118,-34.66
2014-09-12,9223.18,81328099040,5096883454,734376,-99.77
2014-09-15,9217.46,66977594266,4196418019,629668,-5.72
2014-09-16,9133.40,69413584839,4692151585,666342,-84.06
2014-09-17,9195.17,82189780962,5109496556,830107,61.77
2014-09-18,9237.03,69997859458,4366794038,661241,41.86
2014-09-19,9240.45,80552037039,4525669609,684393,3.42
2014-09-22,9134.65,79055692908,4629288675,736914,-105.8
2014-09-23,9084.90,83575591283,4934030460,672519,-49.75
2014-09-24,9098.49,80049271798,4982650538,695929,13.59
2014-09-25,9011.59,92680251587,5684972801,822695,-86.9
2014-09-26,8989.82,85543865408,5041065363,701337,-21.77
2014-09-29,8960.76,83837609505,4446051375,666510,-29.06
2014-09-30,8966.92,103017795892,6193566261,900500,6.16
2014-10-01,8990.26,79131756304,5127144646,718686,23.34
2014-10-02,8975.19,76288246144,4898848303,740692,-15.07
2014-10-03,9106.28,82893678627,5162135351,747401,131.09
2014-10-06,9095.14,80278731881,4640657807,698068,-11.14
2014-10-07,9040.81,75752723153,4557083633,705120,-54.33
2014-10-08,8955.18,74408496298,4567862715,659181,-85.63
2014-10-09,8966.44,85354410006,4861748983,745335,11.26
2014-10-13,8711.39,102724883907,5726697023,897634,-255.05
2014-10-14,8768.39,74418281542,4652183097,699832,57.0
2014-10-15,8655.51,106443208162,6005060623,924229,-112.88
2014-10-16,8633.69,108248624056,6698123047,1004584,-21.82
2014-10-17,8512.88,123711895980,6652488562,1012031,-120.81
2014-10-20,8663.14,78717615381,5013329208,764870,150.26
2014-10-21,8654.64,64351072656,4341868278,638037,-8.5
2014-10-22,8748.83,82817004818,5432111982,758982,94.19
2014-10-23,8731.07,62495213379,4633009422,606462,-17.76
2014-10-24,8646.01,67802333783,4374970829,664424,-85.06
2014-10-27,8627.78,67140138545,4301205022,659938,-18.23
